DATAFLOW,LAST UPDATE,freq,product,consom,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2018-S1,0.0605,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2018-S2,0.0604,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2019-S1,0.0620,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2019-S2,0.0596,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2020-S1,0.0651,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2020-S2,0.0584,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2021-S1,0.0587,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SI,2021-S2,0.0634,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2007-S2,0.0812,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2008-S1,0.0930,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2008-S2,0.0980,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2009-S1,0.1000,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2009-S2,0.0993,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2010-S1,0.0971,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2010-S2,0.0965,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2011-S1,0.0991,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2011-S2,0.1014,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2012-S1,0.1007,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2012-S2,0.0996,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2013-S1,0.1012,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2013-S2,0.1044,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2014-S1,0.1017,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2014-S2,0.1037,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2015-S1,0.1042,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2015-S2,0.1040,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2016-S1,0.1011,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2016-S2,0.0992,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2017-S1,0.0968,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2017-S2,0.1002,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2018-S1,0.0977,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2018-S2,0.1058,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2019-S1,0.1211,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2019-S2,0.1232,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2020-S1,0.1182,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2020-S2,0.1221,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2021-S1,0.1143,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,SK,2021-S2,0.1193,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2007-S2,0.0327,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2008-S1,0.0329,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2008-S2,0.0477,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2009-S1,0.0401,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2009-S2,0.0302,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2010-S1,0.0328,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2010-S2,0.0333,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2011-S1,0.0302,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2011-S2,0.0302,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2012-S1,0.0341,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2012-S2,0.0415,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2013-S1,0.0405,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2013-S2,0.0369,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2014-S1,0.0336,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2014-S2,0.0378,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2015-S1,0.0381,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2015-S2,0.0352,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2016-S1,0.0341,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2016-S2,0.0306,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2017-S1,0.0267,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2017-S2,0.0248,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2018-S1,0.0218,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2018-S2,0.0213,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2019-S1,0.0202,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2019-S2,0.0266,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2020-S1,0.0244,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2020-S2,0.0200,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2021-S1,0.0195,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,TR,2021-S2,0.0189,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UA,2016-S1,0.0182,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UA,2016-S2,0.0238,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UA,2017-S1,0.0231,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UA,2017-S2,0.0217,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UA,2018-S1,0.0209,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UA,2018-S2,0.0249,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UA,2019-S1,0.0273,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UA,2019-S2,0.0228,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UA,2020-S1,0.0175,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UA,2020-S2,0.0228,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UA,2021-S1,0.0247,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2007-S2,0.0387,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2008-S1,0.0443,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2008-S2,0.0507,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2009-S1,0.0478,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2009-S2,0.0475,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2010-S1,0.0458,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2010-S2,0.0475,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2011-S1,0.0485,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2011-S2,0.0594,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2012-S1,0.0593,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2012-S2,0.0678,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2013-S1,0.0602,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2013-S2,0.0771,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2014-S1,0.0798,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2014-S2,0.0970,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2015-S1,0.0834,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2015-S2,0.0977,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2016-S1,0.0761,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2016-S2,0.0826,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2017-S1,0.0635,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2017-S2,0.0724,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2018-S1,0.0611,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2018-S2,0.0793,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2019-S1,0.0698,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2019-S2,0.0906,
ESTAT:NRG_PC_202(1.0),08/04/22 11:00:00,S,4100,4141901,KWH,I_TAX,EUR,UK,2020-S1,0.0721,
